# using Age in kyr and Tanomaly (base 14C)
870.1	-3.45
872.1	-3.92
874.1	-3.94
876.1	-3.97
878.1	-3.68
880.1	-3.94
882.1	-3.18
884.1	-3.33
886.1	-3.33
888.1	-3.27
890.1	-3.09
892.1	-2.89
894.1	-3.15
896.1	-3.12
898.1	-2.92
900.1	-2.80
902.1	-2.45
904.1	-2.36
906.1	-2.30
908.1	-1.92
910.1	-1.92
912.1	-2.21
914.1	-2.04
916.1	-2.13
918.1	-3.04
920.1	-3.45
922.1	-3.56
924.1	-3.21
926.1	-3.06
928.1	-2.71
930.1	-2.24
932.1	-2.16
934.1	-1.89
936.1	-2.01
938.1	-1.54
940.1	-1.63
942.1	-1.04
944.1	-0.69
946.1	-0.86
948.1	-0.42
950.1	-0.31
952.1	0.10
954.1	-0.16
956.1	0.02
958.1	-1.16
960.1	-2.42
962.1	-3.18
964.1	-3.65
966.1	-2.83
968.1	-2.57
970.1	-2.21
972.1	-1.89
974.1	-1.57
976.1	-1.28
978.1	-1.13
980.1	-1.25
982.1	-1.92
984.1	-2.39
986.1	-2.65
988.1	-2.57
990.1	-2.27
992.1	-2.13
994.1	-1.77
996.1	-1.48
998.1	-1.48
1000.1	-1.77
1002.1	-2.39
1004.1	-2.77
1006.1	-2.60
1008.1	-2.60
1010.1	-2.30
1012.1	-2.33
1014.1	-1.92
1016.1	-1.16
1018.1	-1.30
1020.1	-1.45
1022.1	-0.69
1024.1	-0.89
1026.1	-1.57
1028.1	-1.48
1030.1	-1.80
1032.1	-2.18
1034.1	-3.01
1036.1	-2.92
1038.1	-3.53
1040.1	-2.92
1042.1	-2.62
1044.1	-3.06
1046.1	-2.60
1048.1	-2.80
1050.1	-2.48
1052.1	-2.74
1054.1	-2.68
1056.1	-2.30
1058.1	-2.62
1060.1	-2.18
1062.1	-1.77
1064.1	-0.95
1066.1	-0.42
1068.1	0.02
1070.1	-0.01
1072.1	0.46
1074.1	-0.25
1076.1	-0.42
1078.1	-0.60
1080.1	-0.81
1082.1	-1.39
1084.1	-1.07
1086.1	-1.63
1088.1	-1.69
1090.1	-1.80
1092.1	-1.98
1094.1	-1.95
1096.1	-2.04
1098.1	-2.80
1100.1	-2.18
1102.1	-2.04
1104.1	-1.74
1106.1	-1.45
1108.1	-0.98
1110.1	-1.51
1112.1	-1.48
1114.1	-2.30
1116.1	-2.36
1118.1	-2.54
1120.1	-2.21
1122.1	-3.33
1124.1	-2.95
1126.1	-3.42
1128.1	-3.06
1130.1	-2.89
1132.1	-2.10
1134.1	-2.60
1136.1	-2.65
1138.1	-2.01
1140.1	-2.01
1142.1	-1.86
1144.1	-1.92
1146.1	-1.54
1148.1	-2.01
1150.1	-1.42
1152.1	-1.22
1154.1	-1.25
1156.1	-1.33
1158.1	-1.01
1160.1	-0.78
1162.1	-0.78
1164.1	-0.95
1166.1	-0.57
1168.1	-0.66
1170.1	-0.78
1172.1	-1.16
1174.1	-1.25
1176.1	-1.19
1178.1	-1.36
1180.1	-0.78
1182.1	-1.48
1184.1	-0.92
1186.1	-1.28
1188.1	-0.98
1190.1	-2.10
1192.1	-2.36
1194.1	-2.74
1196.1	-2.77
1198.1	-3.21
1200.1	-3.18
1202.1	-2.54
1204.1	-2.95
1206.1	-2.42
1208.1	-2.89
1210.1	-2.54
1212.1	-2.18
1214.1	-2.24
1216.1	-1.42
1218.1	-1.16
1220.1	-1.86
1222.1	-1.77
1224.1	-1.19
1226.1	-0.86
1228.1	-0.63
1230.1	-0.25
1232.1	-0.22
